"cruise","station","cast","datetime_utc","day_night","sample_split_factor","volume_ml","zoo_aliquot","haul_factor","taxa_code","taxa_name","conc_100m3","zooplankton_count","totcnt","primary_flag","secondary_flag"
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4019,"Undinula vulgaris",444.66807852024,3,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,1000,"Brachyura",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,554,"Caridea",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,200,"Chaetognatha",741.113464200399,5,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,567,"Crangonidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,317,"Creseis",296.44538568016,2,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2700,"Ctenophora",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,1700,"Cumacea",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,500,"Decapoda",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,605,"Evadne",3260.89924248176,22,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,607,"Evadne nordmanni",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,606,"Evadne spinifera",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,892,"Gammaridae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,895,"Gammaridea",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2900,"Invertebrata",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,568,"Lucifer",444.66807852024,3,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2800,"Mysida",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2801,"Mysidopsis bigelowi",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,1801,"Nanomia cara",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2802,"Neomysis americana",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,3209,"Paguridea",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,601,"Podon",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,202,"Sagitta elegans",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,203,"Sagitta enflata",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,201,"Sagitta serratodentata",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,3403,"Salpidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,305,"Spiratella",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,301,"Spiratella retroversa",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2,"Unidentified Plankton",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,107,"Acartia longiremis",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4195,"Acrocalanus longicornis",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,192,"Alteutha depressa",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,178,"Calanus",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,121,"Calanus hyperboreus",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4070,"Calocalanus tenuis",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4182,"Augaptilidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4232,"Clausocalanidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4012,"Calanidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4231,"Spinocalanidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,5150,"Brachiopoda",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2200,"Isopoda",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4139,"Clytemnestra",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4175,"Ctenocalanus vanus",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4164,"Pseudodiaptomus",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,3200,"Anomura",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4103,"Phaennidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4278,"Ctenocalanus",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,196,"Metridiidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,2501,"Tomopteris",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,3200,"Stomatopoda",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,3500,"Osteichthyes",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4081,"Eucalanidae",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4233,"Spinocalanus",0,0,461,1,NA
"EN644","L9","18","2019-08-23 16:15:02","Day",0.75,20,256,0.434246170429922,4207,"Temoropia mayumbaensis",0,0,461,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,101,"Calanus finmarchicus",15717.9750701208,26,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,109,"Centropages hamatus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,103,"Centropages typicus",36876.7876645143,61,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,157,"Clausocalanus arcuicornis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,105,"Metridia lucens",7254.45003236346,12,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,143,"Nannocalanus minor",2418.15001078782,4,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,135,"Paracalanus parvus",1813.61250809087,3,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,102,"Pseudocalanus minutus",5440.8375242726,9,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,104,"Temora longicornis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2006,"Euphausia krohnii",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2002,"Meganyctiphanes norvegica",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2019,"Nematoscelis megalops",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2012,"Thysanoessa gregaria",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2001,"Thysanoessa inermis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2004,"Thysanoessa longicaudata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2003,"Thysanoessa raschii",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3500,"Fish",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4027,"Acartia",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,151,"Acartia tonsa",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4290,"Calanoida nauplius",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4042,"Candacia",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4020,"Centropages bradyi",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4098,"Clausocalanus",1209.07500539391,2,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,180,"Eucalanus",604.537502696955,1,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4062,"Euchaetidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,131,"Harpacticoida",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4025,"Labidocera",604.537502696955,1,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,138,"Oithona",8463.52503775737,14,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,191,"Oncaea",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4100,"Rhincalanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4066,"Scolecitrichidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,153,"Temora stylifera",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4094,"Temora turbinata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,198,"Paracalanidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2101,"Balanidae",604.537502696955,1,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,1300,"Bivalvia",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2350,"Cnidaria",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,1500,"Echinodermata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,900,"Ectoprocta",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3900,"Foraminifera",6045.37502696955,10,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,1100,"Gastropoda",2418.15001078782,4,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,701,"Oikopleura",25995.1126159691,43,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3600,"Ostracoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,611,"Penilia avirostris",126952.875566361,210,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2500,"Polychaeta",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,218,"Sagitta",1209.07500539391,2,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,1800,"Siphonophora",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3400,"Thaliacea",15113.4375674239,25,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,5100,"Phoronida",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3300,"Heteropoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,148,"Acartia danae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4061,"Aetideidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,142,"Calanoida",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4129,"Calocalanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,133,"Centropages",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4045,"Corycaeidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,130,"Cyclopoida",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4007,"Lucicutia",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4108,"Neocalanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4057,"Pleuromamma",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,176,"Pleuromamma borealis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4013,"Pseudocalanidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4030,"Heterorhabdidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,400,"Amphipoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,700,"Appendicularia",4836.30002157564,8,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2000,"Euphausiacea",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,457,"Hyperiidea",604.537502696955,1,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,300,"Thecosomata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,117,"Candacia armata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4112,"Centropages furcatus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4064,"Clausocalanus furcatus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,100,"Copepoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,177,"Corycaeus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,132,"Eurytemora",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,159,"Labidocera aestiva",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,146,"Mecynocera clausi",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,149,"Metridia",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,111,"Metridia longa",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4125,"Microcalanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,114,"Oithona spinirostris",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4118,"Paracalanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4058,"Pontellidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4059,"Temora",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,108,"Tortanus discaudatus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4019,"Undinula vulgaris",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,1000,"Brachyura",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,554,"Caridea",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,200,"Chaetognatha",3022.68751348478,5,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,567,"Crangonidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,317,"Creseis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2700,"Ctenophora",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,1700,"Cumacea",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,500,"Decapoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,605,"Evadne",79798.9503559981,132,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,607,"Evadne nordmanni",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,606,"Evadne spinifera",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,892,"Gammaridae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,895,"Gammaridea",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2900,"Invertebrata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,568,"Lucifer",604.537502696955,1,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2800,"Mysida",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2801,"Mysidopsis bigelowi",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,1801,"Nanomia cara",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2802,"Neomysis americana",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3209,"Paguridea",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,601,"Podon",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,202,"Sagitta elegans",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,203,"Sagitta enflata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,201,"Sagitta serratodentata",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3403,"Salpidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,305,"Spiratella",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,301,"Spiratella retroversa",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2,"Unidentified Plankton",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,107,"Acartia longiremis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4195,"Acrocalanus longicornis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,192,"Alteutha depressa",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,178,"Calanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,121,"Calanus hyperboreus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4070,"Calocalanus tenuis",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4182,"Augaptilidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4232,"Clausocalanidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4012,"Calanidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4231,"Spinocalanidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,5150,"Brachiopoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2200,"Isopoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4139,"Clytemnestra",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4175,"Ctenocalanus vanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4164,"Pseudodiaptomus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3200,"Anomura",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4103,"Phaennidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4278,"Ctenocalanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,196,"Metridiidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,2501,"Tomopteris",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3200,"Stomatopoda",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,3500,"Osteichthyes",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4081,"Eucalanidae",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4233,"Spinocalanus",0,0,575,1,NA
"EN644","L5","22","2019-08-24 03:21:02","Night",0.75,50,512,0.885552982466243,4207,"Temoropia mayumbaensis",0,0,575,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,101,"Calanus finmarchicus",13231.469563641,34,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,109,"Centropages hamatus",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,103,"Centropages typicus",35024.4782566967,90,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,157,"Clausocalanus arcuicornis",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,105,"Metridia lucens",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,143,"Nannocalanus minor",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,135,"Paracalanus parvus",1167.48260855656,3,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,102,"Pseudocalanus minutus",1556.64347807541,4,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,104,"Temora longicornis",2724.12608663197,7,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,2006,"Euphausia krohnii",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,2002,"Meganyctiphanes norvegica",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,2019,"Nematoscelis megalops",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,2012,"Thysanoessa gregaria",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,2001,"Thysanoessa inermis",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,2004,"Thysanoessa longicaudata",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,2003,"Thysanoessa raschii",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,3500,"Fish",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,4027,"Acartia",0,0,432,1,NA
"EN644","L4","23","2019-08-24 04:53:47","Night",0.75,48,256,1.14011973491851,151,"Acartia tonsa",0,0,432,1,NA
